i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.522023,13.408264,1584269891999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.521893,13.408023,1584269894999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.519246,13.402824,1584270014999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.517272,13.390006,1584270173999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
4,52.516640,13.380917,1584270301000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,0.196601,-2.016377,-10.021231,1584269863004,,,,
,,0.382969,-1.965358,-9.748822,1584269863104,,,,
,,0.154893,-1.897464,-9.686437,1584269863204,,,,
,,0.115146,-1.700244,-9.584100,1584269863304,,,,
,,0.115704,-1.693119,-9.869411,1584269863404,,,,
,,0.265009,-2.183440,-8.893256,1584269863504,,,,
,,0.062550,-1.898801,-9.793255,1584269863604,,,,
,,-0.041539,-1.800576,-9.484512,1584269863704,,,,
,,0.249007,-1.641511,-9.642633,1584269863804,,,,
,,0.119646,-2.020927,-9.568921,1584269863904,,,,
,,0.169498,-1.908721,-9.907368,1584269864004,,,,
,,0.024848,-1.438124,-10.839479,1584269864104,,,,
,,-0.287168,-1.585822,-9.878158,1584269864204,,,,
,,-0.196337,-1.771825,-9.836375,1584269864304,,,,
,,-0.288251,-1.853131,-10.264635,1584269864404,,,,
,,-0.102232,-1.431543,-11.150008,1584269864504,,,,
,,-0.334145,-1.567296,-10.236274,1584269864604,,,,
,,-0.266965,-1.818663,-9.652622,1584269864704,,,,
,,0.070099,-1.691208,-10.369422,1584269864804,,,,
,,0.023262,-1.855716,-9.832244,1584269864904,,,,
,,0.122211,-1.797008,-9.758981,1584269865004,,,,
,,0.143771,-1.940051,-9.544407,1584269865104,,,,
52.523072,13.410346,0.325488,-2.030328,-9.769734,1584269865204,8.001208,-0.061561,-0.155126,0.222426
,,0.289987,-1.920566,-9.941142,1584269865304,,,,
,,0.190130,-2.042078,-9.549118,1584269865404,,,,
,,0.194775,-1.897300,-10.019469,1584269865504,,,,
,,0.013477,-1.820130,-10.289498,1584269865604,,,,
,,-0.363943,-1.793336,-9.475381,1584269865704,,,,
,,-0.436093,-1.893253,-9.765513,1584269865804,,,,
,,-0.330378,-1.752196,-9.687066,1584269865904,,,,
,,-0.152687,-1.409883,-10.372445,1584269866004,,,,
,,-0.476784,-1.655572,-9.592388,1584269866104,,,,
,,-0.391940,-1.706756,-9.738763,1584269866204,,,,
,,-0.078222,-1.700928,-9.685314,1584269866304,,,,
,,-0.044957,-1.525822,-9.497400,1584269866404,,,,
,,-0.151685,-1.693888,-9.797366,1584269866504,,,,
,,-0.494591,-1.844554,-8.924491,1584269866604,,,,
,,-0.281400,-1.934542,-9.369331,1584269866704,,,,
,,-0.466789,-1.569756,-9.093171,1584269866803,,,,
,,-0.412018,-2.041021,-9.478070,1584269866904,,,,
,,-0.327868,-1.643627,-9.541738,1584269867004,,,,
,,-0.404559,-2.118145,-9.439950,1584269867104,,,,
,,-0.027468,-1.854728,-10.129765,1584269867204,,,,
,,-0.094613,-1.531904,-10.278072,1584269867304,,,,
,,-0.201920,-2.216127,-9.690129,1584269867404,,,,
,,-0.174208,-1.527209,-10.188268,1584269867504,,,,
,,-0.232282,-2.061438,-9.964898,1584269867604,,,,
,,-0.277408,-1.504347,-9.399005,1584269867704,,,,
,,-0.308972,-1.983705,-9.040575,1584269867804,,,,
,,-0.188249,-1.955309,-8.981019,1584269867904,,,,
,,0.202619,-1.388997,-9.324046,1584269868004,,,,
,,0.338900,-1.901890,-8.143126,1584269868104,,,,
52.522947,13.410097,0.252739,-1.342867,-9.108653,1584269868204,6.000906,-0.062407,-0.185331,0.260357
,,0.252051,-1.684881,-9.360345,1584269868304,,,,
,,0.198812,-1.496997,-9.285226,1584269868404,,,,
,,0.106568,-1.553050,-9.551408,1584269868504,,,,
,,-0.216340,-1.164309,-9.870624,1584269868604,,,,
,,-0.419378,-0.515483,-10.723291,1584269868704,,,,
,,-0.312934,-1.185330,-10.359847,1584269868804,,,,
,,-0.311552,-0.762035,-10.126452,1584269869031,,,,
,,-0.295975,-1.147005,-9.666049,1584269869587,,,,
,,-0.144465,-1.641506,-8.869860,1584269869895,,,,
,,-0.000629,-2.260385,-8.261655,1584269870174,,,,
,,-0.009615,-2.449501,-9.374062,1584269870479,,,,
,,-0.099328,-1.980691,-9.522124,1584269870746,,,,
,,-0.130020,-2.486499,-9.544831,1584269871060,,,,
52.522828,13.409850,-0.292597,-1.930051,-10.090801,1584269871244,6.000906,-0.148415,0.450462,-0.354875
,,-0.327444,-2.356764,-9.719603,1584269871683,,,,
,,-0.358993,-2.373749,-9.829774,1584269871943,,,,
,,-0.274070,-2.271746,-9.684551,1584269872067,,,,
,,-0.134880,-2.205219,-9.074983,1584269872247,,,,
,,0.083826,-1.464495,-9.191601,1584269872603,,,,
,,0.317979,-2.177098,-10.056542,1584269873003,,,,
,,0.088556,-1.359942,-11.232397,1584269873293,,,,
,,0.283266,-1.447824,-11.538326,1584269873666,,,,
,,0.689746,-1.272070,-12.117482,1584269873896,,,,
52.522712,13.409639,0.220836,-1.595517,-13.081472,1584269874163,6.000906,0.753534,0.230700,-1.054836
,,0.415102,-2.268877,-12.168381,1584269874509,,,,
,,-0.103245,-1.586950,-8.156703,1584269874859,,,,
,,0.158251,-1.300560,-8.869196,1584269875162,,,,
,,0.128134,-1.219754,-8.731004,1584269875388,,,,
,,-0.812515,-0.737042,-7.567119,1584269875788,,,,
,,-0.332618,-1.406316,-6.663857,1584269876045,,,,
,,-0.783990,-1.539404,-6.322916,1584269876275,,,,
,,-0.279050,-1.723187,-9.666414,1584269876551,,,,
,,-0.272823,-1.384486,-9.945698,1584269876912,,,,
52.522607,13.409447,-0.508313,-0.966725,-10.398102,1584269877300,12.001812,0.091813,-0.009739,-0.110421
,,0.051064,-1.631208,-10.270727,1584269877536,,,,
,,-0.086919,-1.066128,-9.867381,1584269877874,,,,
,,-0.076266,-0.900772,-10.954420,1584269878143,,,,
,,-0.008617,-1.023297,-10.320259,1584269878339,,,,
,,-0.054956,-1.182880,-10.153421,1584269878705,,,,
,,0.025821,-1.457848,-10.078586,1584269879069,,,,
,,-0.139305,-2.099090,-9.202848,1584269879458,,,,
,,-0.050221,-1.996179,-9.500020,1584269879749,,,,
,,-0.139350,-1.437596,-10.178598,1584269880111,,,,
52.522506,13.409249,-0.167596,-1.345766,-10.484228,1584269880287,12.001812,0.157728,-0.076728,-0.160577
,,-0.270213,-1.400797,-10.290825,1584269880526,,,,
,,-0.135174,-1.046394,-10.356523,1584269880865,,,,
,,-0.075109,-0.759126,-10.157877,1584269881134,,,,
,,-0.286819,-0.053968,-11.091330,1584269881554,,,,
,,0.305570,-0.385798,-10.081775,1584269881830,,,,
,,0.139335,0.020592,-11.335508,1584269882227,,,,
,,0.212373,0.314990,-11.621907,1584269882546,,,,
,,0.106134,0.196696,-10.936966,1584269882889,,,,
52.522392,13.409021,-0.270522,0.719429,-12.901636,1584269883266,8.001208,1.186648,-0.851962,0.021502
,,-0.126397,-0.630120,-12.294429,1584269883462,,,,
,,-0.564965,-1.015957,-10.857262,1584269883708,,,,
,,-0.581601,-2.421799,-7.491990,1584269883985,,,,
,,-0.691028,-3.337560,-5.900600,1584269884364,,,,
,,-0.919333,-3.605757,-6.238996,1584269884749,,,,
,,-0.940215,-4.967600,-2.137520,1584269884920,,,,
,,-0.968606,-4.038347,-1.874347,1584269885174,,,,
,,-0.983769,-3.613830,-3.993111,1584269885464,,,,
,,-0.958826,-2.645903,-6.439020,1584269885749,,,,
,,-0.824959,-2.127975,-7.876306,1584269886026,,,,
52.522269,13.408749,-0.410247,-2.966356,-6.073076,1584269886238,6.000906,2.088572,-0.865232,0.461487
